seed,arm,fit,lambda_1,epoch,train_loss,train_nll,validation_nll
1015,A2,full_refit,0.01,48,0.5840479060911417,0.5829291774667791,nan
1015,A2,full_refit,0.01,49,0.5818245523959499,0.5807067078920191,nan
1015,A2,full_refit,0.01,50,0.5796012700445493,0.5784842971440788,nan
1016,A1,full_refit,0.01,1,0.6187363782344338,0.6175671045056916,nan
1016,A1,full_refit,0.01,2,0.6164220422878827,0.6152543293013318,nan
1016,A1,full_refit,0.01,3,0.6141128538931104,0.612946662357471,nan
1016,A1,full_refit,0.01,4,0.611809007090087,0.6106443025934196,nan
1016,A1,full_refit,0.01,5,0.6095106738946011,0.6083474356894447,nan
1016,A1,full_refit,0.01,6,0.6072179919059627,0.6060562047953784,nan
1016,A1,full_refit,0.01,7,0.6049310743514312,0.6037707206697304,nan
1016,A1,full_refit,0.01,8,0.6026500100234806,0.6014910677915464,nan
1016,A1,full_refit,0.01,9,0.6003748519163323,0.5992172962916548,nan
1016,A1,full_refit,0.01,10,0.5981056075410607,0.5969494120478076,nan
1016,A1,full_refit,0.01,11,0.5958422320237075,0.5946873693106933,nan
1016,A1,full_refit,0.01,12,0.5935846232873481,0.5924310660466758,nan
1016,A1,full_refit,0.01,13,0.591332618644064,0.5901803407128572,nan
1016,A1,full_refit,0.01,14,0.5890859914320714,0.5879349685206958,nan
1016,A1,full_refit,0.01,15,0.5868444499715774,0.585694659737116,nan
1016,A1,full_refit,0.01,16,0.5846076422277291,0.5834590637460884,nan
1016,A1,full_refit,0.01,17,0.5823751659409917,0.5812277790684731,nan
1016,A1,full_refit,0.01,18,0.5801465818614175,0.5790003669006148,nan
1016,A1,full_refit,0.01,19,0.577921428239607,0.5767763659085998,nan
1016,A1,full_refit,0.01,20,0.5756992344532449,0.5745553060728004,nan
1016,A1,full_refit,0.01,21,0.5734795320435824,0.572336719887963,nan
1016,A1,full_refit,0.01,22,0.5712618627651948,0.5701201505086065,nan
1016,A1,full_refit,0.01,23,0.5690457841191684,0.56790515726947,nan
1016,A1,full_refit,0.01,24,0.5668308730294725,0.5656913192156444,nan
1016,A1,full_refit,0.01,25,0.5646167283563187,0.5634782373744229,nan
1016,A1,full_refit,0.01,26,0.5624029728878114,0.5612655365033695,nan
1016,A1,full_refit,0.01,27,0.5601892551104359,0.5590528666992733,nan
1016,A1,full_refit,0.01,28,0.5579752506735906,0.5568399048073771,nan
1016,A1,full_refit,0.01,29,0.5557606633734601,0.5546263554269247,nan
1016,A1,full_refit,0.01,30,0.5535452256030999,0.5524119514240527,nan
1016,A1,full_refit,0.01,31,0.5513286983295871,0.5501964539969308,nan
1016,A1,full_refit,0.01,32,0.5491108706939992,0.5479796523804057,nan
1016,A1,full_refit,0.01,33,0.5468915592811464,0.5457613632142745,nan
1016,A1,full_refit,0.01,34,0.5446706070370313,0.5435414295188044,nan
1016,A1,full_refit,0.01,35,0.5424478818532478,0.5413197192806012,nan
1016,A1,full_refit,0.01,36,0.540223274957514,0.5390961238077059,nan
1016,A1,full_refit,0.01,37,0.5379966992562634,0.5368705560373472,nan
1016,A1,full_refit,0.01,38,0.5357680876637252,0.5346429488564217,nan
1016,A1,full_refit,0.01,39,0.5335373914015925,0.5324132534214641,nan
1016,A1,full_refit,0.01,40,0.5313045783108328,0.5301814375105016,nan
1016,A1,full_refit,0.01,41,0.5290696312730975,0.5279474839940371,nan
1016,A1,full_refit,0.01,42,0.5268325468114146,0.5257113894801935,nan
1016,A1,full_refit,0.01,43,0.524593333856752,0.5234731630991696,nan
1016,A1,full_refit,0.01,44,0.5223520126400163,0.5212328253727078,nan
1016,A1,full_refit,0.01,45,0.5201086137314084,0.5189904072000768,nan
1016,A1,full_refit,0.01,46,0.5178631772765686,0.5167459490375572,nan
1016,A1,full_refit,0.01,47,0.5156157524126231,0.5144995002794811,nan
1016,A1,full_refit,0.01,48,0.5133663968013765,0.5122511187869677,nan
1016,A1,full_refit,0.01,49,0.511115176258841,0.5100008705379296,nan
1016,A1,full_refit,0.01,50,0.5088621645051318,0.5077488294076472,nan
1016,A2,full_refit,0.01,1,0.6160164003082869,0.6148471265795447,nan
1016,A2,full_refit,0.01,2,0.6137171162400545,0.6125492197367114,nan
1016,A2,full_refit,0.01,3,0.6114227754616878,0.6102562227295217,nan
1016,A2,full_refit,0.01,4,0.609133589895476,0.607968349101476,nan
1016,A2,full_refit,0.01,5,0.6068497423096986,0.6056857839608522,nan
1016,A2,full_refit,0.01,6,0.6045713801951951,0.603408678079647,nan
1016,A2,full_refit,0.01,7,0.6022986077677015,0.6011371399841681,nan
1016,A2,full_refit,0.01,8,0.6000314772422712,0.5988712268657235,nan
1016,A2,full_refit,0.01,9,0.5977699820016882,0.5966109368200126,nan
1016,A2,full_refit,0.01,10,0.5955140533488058,0.5943562047586008,nan
1016,A2,full_refit,0.01,11,0.5932635603077715,0.592106902125568,nan
1016,A2,full_refit,0.01,12,0.5910183126855095,0.5898628402731216,nan
1016,A2,full_refit,0.01,13,0.5887780679635465,0.5876237775273943,nan
1016,A2,full_refit,0.01,14,0.5865425405944801,0.5853894285349532,nan
1016,A2,full_refit,0.01,15,0.5843114121719608,0.5831594745416093,nan
1016,A2,full_refit,0.01,16,0.5820843425322748,0.5809335746985297,nan
1016,A2,full_refit,0.01,17,0.5798609819031563,0.5787113784467404,nan
1016,A2,full_refit,0.01,18,0.5776409826855402,0.576492537498569,nan
1016,A2,full_refit,0.01,19,0.5754240084878242,0.5742767150022907,nan
1016,A2,full_refit,0.01,20,0.5732097387148755,0.5720635901895299,nan
1016,A2,full_refit,0.01,21,0.5709978686708527,0.569852858479056,nan
1016,A2,full_refit,0.01,22,0.5687881065372614,0.5676442284185179,nan
1016,A2,full_refit,0.01,23,0.5665801690876843,0.5654374173439927,nan
1016,A2,full_refit,0.01,24,0.5643737777175764,0.5632321473492815,nan
1016,A2,full_refit,0.01,25,0.5621686557473458,0.5610281425312053,nan
1016,A2,full_refit,0.01,26,0.5599645273595102,0.5588251278750043,nan
1016,A2,full_refit,0.01,27,0.5577611181078007,0.5566228297179466,nan
1016,A2,full_refit,0.01,28,0.5555581566947919,0.5544209774869147,nan
1016,A2,full_refit,0.01,29,0.5533553776087718,0.5522193063006156,nan
1016,A2,full_refit,0.01,30,0.5511525241932953,0.5500175600113598,nan
1016,A2,full_refit,0.01,31,0.5489493517622874,0.547815494301882,nan
1016,A2,full_refit,0.01,32,0.5467456304494736,0.5456128795283335,nan
1016,A2,full_refit,0.01,33,0.5445411475772969,0.5434095030953406,nan
1016,A2,full_refit,0.01,34,0.5423357094312229,0.5412051712475318,nan
1016,A2,full_refit,0.01,35,0.5401291424148333,0.5389997102496015,nan
1016,A2,full_refit,0.01,36,0.5379212936280268,0.5367929669931115,nan
1016,A2,full_refit,0.01,37,0.5357120309507908,0.5345848091086695,nan
1016,A2,full_refit,0.01,38,0.5335012427310208,0.53237512467916,nan
1016,A2,full_refit,0.01,39,0.5312888371735435,0.5301638216496408,nan
1016,A2,full_refit,0.01,40,0.5290747415163891,0.5279508270194984,nan
1016,A2,full_refit,0.01,41,0.5268589010655635,0.525736085888434,nan
1016,A2,full_refit,0.01,42,0.5246412781448765,0.5235195604135836,nan
1016,A2,full_refit,0.01,43,0.5224218510046567,0.521301228722475,nan
1016,A2,full_refit,0.01,44,0.5202006127228476,0.5190810838161577,nan
1016,A2,full_refit,0.01,45,0.5179775701238231,0.5168591324885397,nan
1016,A2,full_refit,0.01,46,0.5157527427337474,0.5146353942812819,nan
1016,A2,full_refit,0.01,47,0.513526161785933,0.5124099004880645,nan
1016,A2,full_refit,0.01,48,0.5112978692850598,0.5101826932172978,nan
1016,A2,full_refit,0.01,49,0.5090679171351329,0.5079538245182456,nan
1016,A2,full_refit,0.01,50,0.5068363663327414,0.5057233555721026,nan
1017,A1,full_refit,0.01,1,0.7109264600939165,0.7098135479486197,nan
1017,A1,full_refit,0.01,2,0.7082411304040604,0.7071290733260412,nan
1017,A1,full_refit,0.01,3,0.7055712808884371,0.7044600319343578,nan
1017,A1,full_refit,0.01,4,0.7029171481190767,0.7018066745612128,nan
1017,A1,full_refit,0.01,5,0.7002789527184481,0.6991692195783222,nan
1017,A1,full_refit,0.01,6,0.6976568889997198,0.6965478597718691,nan
1017,A1,full_refit,0.01,7,0.6950511223814209,0.6939427594454867,nan
1017,A1,full_refit,0.01,8,0.6924617881450119,0.6913540536186774,nan
1017,A1,full_refit,0.01,9,0.689888991171414,0.6887818480107994,nan
1017,A1,full_refit,0.01,10,0.687332806467834,0.6862262192694975,nan
1017,A1,full_refit,0.01,11,0.6847932813513573,0.6836872166077538,nan
1017,A1,full_refit,0.01,12,0.6822704401038409,0.6811648660572268,nan
1017,A1,full_refit,0.01,13,0.6797642902397181,0.6786591765915898,nan
1017,A1,full_refit,0.01,14,0.6772748281818907,0.6761701458349366,nan
1017,A1,full_refit,0.01,15,0.674802042474246,0.6736977633678709,nan
1017,A1,full_refit,0.01,16,0.6723459141659742,0.6712420111925647,nan
1017,A1,full_refit,0.01,17,0.6699064152947132,0.6688028622621314,nan
1017,A1,full_refit,0.01,18,0.6674835067189322,0.6663802783306739,nan
1017,A1,full_refit,0.01,19,0.6650771361699813,0.663974208005336,nan
1017,A1,full_refit,0.01,20,0.6626872368852046,0.6615845853697506,nan
1017,A1,full_refit,0.01,21,0.6603137268494643,0.6592113292118024,nan
1017,A1,full_refit,0.01,22,0.6579565085324642,0.6568543427476908,nan
1017,A1,full_refit,0.01,23,0.6556154689839702,0.6545135137082254,nan
1017,A1,full_refit,0.01,24,0.6532904801703202,0.6521887146732123,nan
1017,A1,full_refit,0.01,25,0.6509813994676741,0.6498798035700478,nan
1017,A1,full_refit,0.01,26,0.6486880702559867,0.6475866242795244,nan
1017,A1,full_refit,0.01,27,0.6464103225787121,0.6453090073118906,nan
1017,A1,full_refit,0.01,28,0.6441479738469735,0.6430467705296974,nan
1017,A1,full_refit,0.01,29,0.6419008295750723,0.6407997199023862,nan
1017,A1,full_refit,0.01,30,0.6396686841387436,0.6385676502825711,nan
1017,A1,full_refit,0.01,31,0.6374513215499971,0.6363503461968291,nan
1017,A1,full_refit,0.01,32,0.6352485162437154,0.6341475826454155,nan
1017,A1,full_refit,0.01,33,0.6330600338718679,0.631959125906201,nan
1017,A1,full_refit,0.01,34,0.6308856321015112,0.6297847343385813,nan
1017,A1,full_refit,0.01,35,0.6287250614128176,0.6276241591833869,nan
1017,A1,full_refit,0.01,36,0.6265780658933104,0.6254771453550146,nan
1017,A1,full_refit,0.01,37,0.6244443840243805,0.6233434322222078,nan
1017,A1,full_refit,0.01,38,0.6223237494560478,0.6212227543740837,nan
1017,A1,full_refit,0.01,39,0.6202158917658506,0.6191148423681282,nan
1017,A1,full_refit,0.01,40,0.6181205371977101,0.617019423456924,nan
1017,A1,full_refit,0.01,41,0.6160374093767118,0.614936222290417,nan
1017,A1,full_refit,0.01,42,0.6139662299960179,0.612864961590646,nan
1017,A1,full_refit,0.01,43,0.6119067194726672,0.6108053627961842,nan
1017,A1,full_refit,0.01,44,0.60985859756979,0.6087571466741045,nan
1017,A1,full_refit,0.01,45,0.6078215839837248,0.6067200338980506,nan
1017,A1,full_refit,0.01,46,0.6057953988955083,0.6046937455918713,nan
1017,A1,full_refit,0.01,47,0.6037797634871124,0.6026780038391115,nan
1017,A1,full_refit,0.01,48,0.601774400423497,0.6006725321593446,nan
1017,A1,full_refit,0.01,49,0.5997790343020021,0.598677055952803,nan
1017,A1,full_refit,0.01,50,0.5977933920708224,0.5966913029150135,nan
1017,A2,full_refit,0.01,1,0.7112956934742507,0.710182781328954,nan
1017,A2,full_refit,0.01,2,0.7086067971369009,0.7074946669574094,nan
1017,A2,full_refit,0.01,3,0.7059333492885338,0.7048219661845173,nan
1017,A2,full_refit,0.01,4,0.703275602694611,0.7021649331486107,nan
1017,A2,full_refit,0.01,5,0.700633786778886,0.6995237989097173,nan
1017,A2,full_refit,0.01,6,0.6980081062446541,0.6968987700715852,nan
1017,A2,full_refit,0.01,7,0.6953987395975318,0.6942900273069935,nan
1017,A2,full_refit,0.01,8,0.6928058378472481,0.6916977240019158,nan
1017,A2,full_refit,0.01,9,0.6902295238628027,0.6891219854557469,nan
1017,A2,full_refit,0.01,10,0.6876698929076287,0.6865629091708627,nan
1017,A2,full_refit,0.01,11,0.6851270145830062,0.6840205665287303,nan
1017,A2,full_refit,0.01,12,0.6826009357674367,0.6814950055457262,nan
1017,A2,full_refit,0.01,13,0.6800916835853138,0.6789862538162966,nan
1017,A2,full_refit,0.01,14,0.6775992675001173,0.6764943207328523,nan
1017,A2,full_refit,0.01,15,0.6751236802891565,0.6740191986683735,nan
1017,A2,full_refit,0.01,16,0.6726648983153456,0.6715608634558898,nan
1017,A2,full_refit,0.01,17,0.6702228816873775,0.669119274705708,nan
1017,A2,full_refit,0.01,18,0.6677975746604562,0.6666943762988168,nan
1017,A2,full_refit,0.01,19,0.665388906308813,0.6642860970967431,nan
1017,A2,full_refit,0.01,20,0.6629967913193471,0.6618943517345345,nan
1017,A2,full_refit,0.01,21,0.6606211307380608,0.659519041345926,nan
1017,A2,full_refit,0.01,22,0.6582618125718345,0.6571600541371599,nan
1017,A2,full_refit,0.01,23,0.6559187122280384,0.6548172658012384,nan
1017,A2,full_refit,0.01,24,0.6535916928234792,0.6524905398087872,nan
1017,A2,full_refit,0.01,25,0.6512806054091798,0.6501797276230041,nan
1017,A2,full_refit,0.01,26,0.6489852891521168,0.6478846688784197,nan
1017,A2,full_refit,0.01,27,0.6467055715029332,0.64560519155005,nan
1017,A2,full_refit,0.01,28,0.6444412683675966,0.6433411121283743,nan
1017,A2,full_refit,0.01,29,0.64219218429368,0.6410922358086653,nan
1017,A2,full_refit,0.01,30,0.639958112678598,0.638858356700373,nan
1017,A2,full_refit,0.01,31,0.637738836007187,0.6366392580627427,nan
1017,A2,full_refit,0.01,32,0.6355341261288979,0.6344347125760412,nan
1017,A2,full_refit,0.01,33,0.6333437445900605,0.6322444826631912,nan
1017,A2,full_refit,0.01,34,0.6311674430433655,0.6300683208835702,nan
1017,A2,full_refit,0.01,35,0.6290049637634203,0.6279059704278646,nan
1017,A2,full_refit,0.01,36,0.6268560403013939,0.625757165747708,nan
1017,A2,full_refit,0.01,37,0.6247203983098699,0.6236216333528767,nan
1017,A2,full_refit,0.01,38,0.6225977565575453,0.6214990927983822,nan
1017,A2,full_refit,0.01,39,0.6204878281307323,0.6193892578619892,nan
1017,A2,full_refit,0.01,40,0.6183903217875276,0.6172918378817764,nan
1017,A2,full_refit,0.01,41,0.6163049433989559,0.6152065391910176,nan
1017,A2,full_refit,0.01,42,0.6142313973905045,0.6131330665649695,nan
1017,A2,full_refit,0.01,43,0.6121693880960414,0.6110711245904283,nan
1017,A2,full_refit,0.01,44,0.6101186209554511,0.6090204188862265,nan
1017,A2,full_refit,0.01,45,0.6080788035199044,0.6069806571343511,nan
1017,A2,full_refit,0.01,46,0.6060496462624859,0.6049515499153085,nan
1017,A2,full_refit,0.01,47,0.6040308632167436,0.6029328113672568,nan
1017,A2,full_refit,0.01,48,0.6020221724774288,0.6009241597015884,nan
1017,A2,full_refit,0.01,49,0.6000232965980217,0.5989253176092914,nan
1017,A2,full_refit,0.01,50,0.5980339629132407,0.5969360125869576,nan
1018,A1,full_refit,0.01,1,0.7869069617895253,0.7857575148525981,nan
1018,A1,full_refit,0.01,2,0.7842364377969525,0.7830886870120917,nan
1018,A1,full_refit,0.01,3,0.7815685705375822,0.7804224828447538,nan
1018,A1,full_refit,0.01,4,0.7789034176692727,0.7777589560426039,nan
1018,A1,full_refit,0.01,5,0.7762408760989651,0.7750980004108072,nan
1018,A1,full_refit,0.01,6,0.7735805775460484,0.7724392438183505,nan
1018,A1,full_refit,0.01,7,0.7709219073319309,0.7697820688436141,nan
1018,A1,full_refit,0.01,8,0.7682642551177163,0.7671258657779075,nan
1018,A1,full_refit,0.01,9,0.7656072221173481,0.7644702389143689,nan
1018,A1,full_refit,0.01,10,0.7629505985808067,0.7618149817794729,nan
1018,A1,full_refit,0.01,11,0.7602942703224219,0.7591599826944012,nan
1018,A1,full_refit,0.01,12,0.7576381598415354,0.7565051658872975,nan
1018,A1,full_refit,0.01,13,0.7549822001507354,0.75385046554662,nan
1018,A1,full_refit,0.01,14,0.7523263239814743,0.7511958152464304,nan
1018,A1,full_refit,0.01,15,0.7496704593128992,0.7485411436667332,nan
1018,A1,full_refit,0.01,16,0.7470145276973065,0.7458863730924328,nan
1018,A1,full_refit,0.01,17,0.7443584439680897,0.7432314192699014,nan
1018,A1,full_refit,0.01,18,0.7417021165839499,0.7405761918533073,nan
1018,A1,full_refit,0.01,19,0.7390454481245897,0.7379205949392218,nan
1018,A1,full_refit,0.01,20,0.7363883356518164,0.7352645274057448,nan
1018,A1,full_refit,0.01,21,0.7337306708285202,0.7326078829670185,nan
1018,A1,full_refit,0.01,22,0.7310723398281253,0.7299505499981919,nan
1018,A1,full_refit,0.01,23,0.7284132231691728,0.7272924112831043,nan
1018,A1,full_refit,0.01,24,0.7257531956718007,0.7246333438910302,nan
1018,A1,full_refit,0.01,25,0.7230921267396664,0.7219732193882474,nan
1018,A1,full_refit,0.01,26,0.7204298811150542,0.7193119045311573,nan
1018,A1,full_refit,0.01,27,0.717766320145408,0.7166492624811139,nan
1018,A1,full_refit,0.01,28,0.7151013034566351,0.7139851544450876,nan
1018,A1,full_refit,0.01,29,0.7124346907946414,0.7113194415164635,nan
1018,A1,full_refit,0.01,30,0.7097663437399219,0.7086519864287412,nan
1018,A1,full_refit,0.01,31,0.7070961270680243,0.7059826549903108,nan
1018,A1,full_refit,0.01,32,0.7044239096863468,0.7033113171139606,nan
1018,A1,full_refit,0.01,33,0.7017495652267839,0.700637847497641,nan
1018,A1,full_refit,0.01,34,0.6990729724428791,0.6979621260793993,nan
1018,A1,full_refit,0.01,35,0.6963940155531791,0.6952840383789917,nan
1018,A1,full_refit,0.01,36,0.6937125846340008,0.6926034758015751,nan
1018,A1,full_refit,0.01,37,0.6910285761239237,0.6899203359613578,nan
1018,A1,full_refit,0.01,38,0.6883418934528419,0.6872345230875821,nan
1018,A1,full_refit,0.01,39,0.685652447741256,0.6845459485584001,nan
1018,A1,full_refit,0.01,40,0.6829601584628977,0.6818545315397814,nan
1018,A1,full_refit,0.01,41,0.680264953973732,0.6791601996309027,nan
1018,A1,full_refit,0.01,42,0.6775667718719602,0.6764628894044121,nan
1018,A1,full_refit,0.01,43,0.6748655592067558,0.6737625467792578,nan
1018,A1,full_refit,0.01,44,0.6721612725678837,0.6710591272205071,nan
1018,A1,full_refit,0.01,45,0.6694538780806932,0.6683525957913007,nan
1018,A1,full_refit,0.01,46,0.6667433513236556,0.6656429270904703,nan
1018,A1,full_refit,0.01,47,0.6640296771847011,0.662930105108353,nan
1018,A1,full_refit,0.01,48,0.6613128496742068,0.6602141230296605,nan
1018,A1,full_refit,0.01,49,0.6585928717126767,0.6574949830075392,nan
1018,A1,full_refit,0.01,50,0.6558697549089939,0.6547726959276665,nan
1018,A2,full_refit,0.01,1,0.782815754659142,0.7816663077222148,nan
1018,A2,full_refit,0.01,2,0.7801669400263838,0.7790193153718427,nan
1018,A2,full_refit,0.01,3,0.7775211428802706,0.7763752752661128,nan
1018,A2,full_refit,0.01,4,0.7748784856759816,0.7737343420544577,nan
1018,A2,full_refit,0.01,5,0.772239060846155,0.7710966122917192,nan
1018,A2,full_refit,0.01,6,0.7696029223543149,0.7684621447181836,nan
1018,A2,full_refit,0.01,7,0.7669700779272329,0.7658309508689883,nan
1018,A2,full_refit,0.01,8,0.7643404885127942,0.7632029922941517,nan
1018,A2,full_refit,0.01,9,0.7617140668167577,0.7605781799431035,nan
1018,A2,full_refit,0.01,10,0.759090669870785,0.7579563690516034,nan
1018,A2,full_refit,0.01,11,0.7564700924116303,0.7553373534533153,nan
1018,A2,full_refit,0.01,12,0.753852065449061,0.7527208639181525,nan
1018,A2,full_refit,0.01,13,0.751236260411704,0.750106571838286,nan
1018,A2,full_refit,0.01,14,0.7486222996884785,0.7474940995199171,nan
1018,A2,full_refit,0.01,15,0.7460097710689187,0.7448830346558984,nan
1018,A2,full_refit,0.01,16,0.7433982421421114,0.742272944873763,nan
1018,A2,full_refit,0.01,17,0.7407872752509891,0.7396633927843757,nan
1018,A2,full_refit,0.01,18,0.738176443265615,0.7370539517624587,nan
1018,A2,full_refit,0.01,19,0.735565343514787,0.7344442198230458,nan
1018,A2,full_refit,0.01,20,0.7329536073171017,0.7318338290614437,nan
1018,A2,full_refit,0.01,21,0.7303409044596475,0.7292224500339273,nan
1018,A2,full_refit,0.01,22,0.727726943480938,0.7266097919646626,nan
1018,A2,full_refit,0.01,23,0.7251114691100989,0.7239956001474571,nan
1018,A2,full_refit,0.01,24,0.7224942581044514,0.7213796517821865,nan
1018,A2,full_refit,0.01,25,0.719875114472451,0.7187617512179575,nan
